Comments,Type
មីសន្ដានថោក,
យី,
ឃើញសន្ដានថោកឣស់នេះបន់ឣោយតែវារលាយវិនាសបាត់ទេ,
ចប់បាត់អាយដលខ្ងុំ,
អាខេម ឡប់ៗ,
ពួកឆ្កែកាឡាក់ស៊ីទ្រពងក្បត់ជាតិ,
ខេមសាសនាគ្រិះតើ,
វាឆ្កួតហើយឡូវ,
Tey Tey idol ដូចយើងដែល,
ខេមចូលវត្តដែរ?,
ដូចញ៉ុមដែលidol,
ខេមកាន់យាយស៊ូចូលវត្តដែរ?,
បាច់នាំគ្នាស្អប់អ្នកណាទេខំតែរកសុីទៅគេគេបានស្រួលហើយនៅតែយើងទេចឹងខំរកទាំងអស់គ្នា,
អាមិចទេ........!..អាដលខេមបែបភ័យ.ៗ.ហើយមិនដែលប្រគេនចង់ហានលោកហើយដឹងដូចជាខ្លាច.ៗ.មេឃសង្កត់ទាំងបីទាំងបួនចឹង..លោកខេម..?.,
ធ្លាប់តែឡើងឆាកដល់ចូលវត្តរាងផ្អើលៗ,
Nam mô a Di Đà Phật,
បើគាត់កាន់សាសនាយេស៊ូ ចឹងហើយត្រូវតែចម្លែកចិត្ត,
ខ្ញុំមើលតែរហូតអោយតែចូលព្រះវិហារ,
ចាប់អារម្មណ៍វិនិយោគតាមខាងប្អូនទេបង ប្រសិនវិនិយោគតាមខាងប្អូនហើយមិនចំណេញប្អូននឹងសង់ដើមវិញ 100%,
ពួកអាភ្លើមីភ្លើចឹងហើយ,
ជឿន៚ ស្រីភ័ស្ដ Chërry Chërry Reak Smey Star Nin មែនមានតាយេីងទេFir,
Oun Molika TV គ្រិស្គបរិស័ទមិនមែនសាសនាទេ អាមែន!!!,
សីម៉ាប្រយ៉ាត់ក្រិចក៏,
M Nam Livkin one day together,
ពួកអាតារាទ្រក្ដតើ,
ក្មេងតូច,
គាំងម៉ង idol,
ងើយចឹង.គាត់ខ្លាចគេធ្វើឃាតគាត់,
រវល់តែប្រកាន់សាសនាពេកតិចរស់មិនដល់អាយុ 50 ឆ្នាំទៅសាសនាណាក៏ល្អដែរព្រះមិនដែលប្រដៅឲ្យមនុស្សធ្វើអាក្រក់នោះទេ។មានតែមនុស្សខ្លួនឯងទេដែលប្រព្រឹត្តអំពើអាក្រក់បើយើងមិនតាំងចិត្តធ្វើអំពើល្អផងចង់ដើរតាមសាសនាឬធ្វើតាមព្រះម៉េចនឹងកើតមិនថាសាសនាព្រះពុទ្ធឬយ៉េស៊ូគ្រឹះឡើង។សម្… See more,
ដាក់ភ្លេងមិនអីគួរឲ្យសើចទេ។ខ្ញុំមើលទៅខ្ញុំស្ដាប់ទៅធម្មតាៗ,
ចុមអ្នកកាន់សាសនាជាស៊ូគ្រីសចូលវត្តព្រះពុទ្ធយើងដែរ។,
ធាតុពិតនៃសាសនានីមួយៗគឺអប់រំមនុស្សអោយប្រព្រឹត្តត្រឹមត្រូវដូចជាការគោរពនិងអោយតំលៃសាសនាដ៏ទៃក្រៅពីសាសនាដែលខ្លួនកាន់ ខ្ញុំជឿថាព្រះយេស៊ូរបស់ពួកគេមិនមែនចិត្តចង្អៀតចឹងទេ,
សាធុ សាធុ,
ងេីយមេីលឈ្មោះ​ខ្លាច​លោកសុីដាច់,
តើខេមភ្លេចព្រះពិតឬសម្តែងភ្លេចព្រះ,
និយាយត្រង់អោយតែពួកតារាភ្នំតាម៉ៅស្អប់ទាំងអស់,
ធើ្វភើ្ល,
គាត់កាន់សាសនាយេស៊ូចឹងហើយ,
វាចូលសានាវង្វែងខួរ,
សំពះលោកអត់?,
ពូនោះងងុយដេកហើយ។,
ចំណងជើងអ្វីដែរ បង,
មកស្លូអីណា,
ខេមតាមគេតាមឯង,
ខ្ញុំចង់ឃើញខ្មែរយើងទ្វេីអញឹងរហូតរួប រួមគ្នាឡើងទើបខ្មែរបានសុខ,
សល់ហៀង,
ស្រលាញ់ទាំងអស់តែស្រលាញ់បងសុវត្តិខ្លាំងជាងគេ,
វត្តនៅខែត្តណា បង,
សាធុ សាធុ សាធុ,
ស្អាតចែ,
ចង់ួៅដែរ,
អត់ឃើញគូម៉ាអញ្ចឹងបង,
សង្ហារស្រស់ស្អាតគ្រប់គ្នា,
កាឋឹនល្អណាស់,
Love  this,
ចែ,
Just now idol,
ចូចិត្តណ,
9,
បានធ្វើបុណ្យល្អណាស់អូន,
ចង់ទៅហែរដែរណាស់,
មើលដួចទេតាតែបើគិតអោយវែងដូចអ្វីន៎,
ល្អម្លេះ,
ស្រលាញ់ប្អូនស្រីពេញបេះដូង,
បាទចែ,
ស្រលាញ់អ្វីដែលខ្មែរមាន,
ស្រស់ស្អាត,
ខ្មែរស្រឡាញ់ខ្មែរទើបខ្មែរយើងរីកចម្រើន,
មើលបងខេម ធើហ្អ៎,
សូមរួមគ្នា,
វិឌីអូល្អៗ,
ល្អប្រសើរណាស់បងប្អូនយើង,
Đây quay ở Trà Vinh phải k,
@,
https://www.facebook.com/tonchanseyma.galaxy?mibextid=ZbWKwLសរអ,
Kundilok Trakarokun,
ម៉ាក់ យ៉ារិទ្ធ,
โถ่เคลมไทยกันช่ำเลยนะเขมรขมุ,
Bon serry mun,
Fan b yu hx terb see fb page,
Delusional,
Q,
asdgjjgfyuyghokyfxcbnkb bbjjjgdfhusassaazxbjjuhgbnkluyvnl vjjvcvnkuvnkk fbjmiyffnbgdf,
មុខមីហ្អងឯង ទុកឱ្យហ៊ុនម៉ានីខាំដើម្បីបានឡើងជាជំទាវ,
អាចអ៍,
Unfollow វាមួយសុីឌឺ....,
ឆ្កែ,
មានការផ្លាស់ប្ដូពេលណាពលរដ្ធនាំគ្នាធ្វើញ៉ាតដេញពួកនេះចេញពីប្រទេស,
មានចំណីបញ្ញ៉ែមគេរហូត ធ្វើឲ្យអ្នកមើលឃ្លានកូរពោះឡើងហេវ បែបនេះតាមធម៍ព្រះសង្រួមថា បាប។,
ចាំបាច់វ៉ៃជូនបង,
ខ្ញុំសុំញុាំផងអូន,
កែមុខឡើងដូចសត្វចម្លែក,
បង​ឃើញ​ហើយ​ឃ្លាន​បាត់​អូន​,
ស្រលាញ់ពួកបងជានិច,
អូយ ស្រក់ទឹកមាត់ទៀតហើយ អាយដលលេងចឹងៗ,
បាទខ្ញុំមើលអាយដល,
Love idol,
love u idol,
ផុសឲ្យច្រេីនមកIdol,
អាយដលចេញញ៉ែមទៀតហើយ,
Bye bye idol,
Dane,
ទុំនេខមិនមកបងផង,
No .. CLV  Ok ! ^^,
អ្នកខមិនមួយចំនួន,
ញុមចង់ជេរវាថាអាឆ្កួតតែខ្ញុំដូចជាក្រែងចិត្តវាបន្តិច,
បើអញ្ចឹងបានល្អវិញ..លែងមានបណ្ឌិតៗជេរគ្នាទៀតហើយ...,
ជួនពរតួអង់ចិត្តអាក្រក់ អោយបានជួប នាក់មានជុំក្រឡង់ឆាប់ៗ,
វីដេអូមុនជេបងវិដេអូនេះជេគេម្ដង,
ឆ្កែបេីកទេបង,
បងដៀលបានល្អ អោយ 10/10,
សុទ្ធតែគ្នាវាទេឡាន២នឹងវាសម្តែងឲល្បីទេ,
សុំទោសបងអាចម៌ដេញ,
មិនចុៈសំពងក្បាលវាទៅ,
