Comments,Type
ដូចជាគ្មានឃើញពួកប៉ូលីសចូលខមិន តើពួកប៉ូលីសខ្មែរចេះស្រលាញ់ជាតិខ្លួនឯងអត់ណ៎?,
អសម្ថភាព,
គ្រប់ខេត្តក្រុងចយអើយ,
យួន Coming,
Haha sell country already we all know,
នៅទឹកល្អកបី..បឹងសាឡាង..សម្បូរណាស់,
មិនទាន់កាត់អស់ផងកសិករវេទនាបាត់ទៅហើយចុះបើកាត់ទៀតតើរំពឹងអីទៀត កម្មករ កសិករ ម្ចាស់អាជីកម្មខ្នាតតូច។,
អ្នករកសុីគេចង់មកវិនិយោគលើប្រទេសដែលប្រជាជនមានសេដ្ឋកិច្ចល្អ រឹងមាំ  មានចំនួនប្រជាជនច្រើន មិនមែនប្រទេសដែលបាត់បង់កម្លាំងពលកម្មហើយគ្មានជំនាញទេ,
កូនខ្មែរយើងភាគច្រើន គាត់មិនបានដឹងថាEBAនិងយ៉ាងទេ,
បោកខ្ញុំមិនបានទេព្រោះខ្ញុំជាមនុស្សម្នាកស្គាល់ខ្លួនឋងនឆងសង្គមមួយនេះបានច្រើនគួរសមទោះសាច់រឿងយ៉ាងណានៅតែស្គាល់ធាតុពិតរបស់តួ,
រឿងមួយមិនដោះស្រាយបែបង្វែទៅរឿងផ្សេង កូនខ្មែរយើងតាមមិនទាន់តេ,
កុំបន្ទោសទេគេ មកពីយើងខ្លួនឯងទេ សម្រាប់ខ្ញុំដឹងតាំងពីក្រោយថ្ងៃ១៦ វិច្ឆិកា ឆ្នាំមុនកូវិដមកម្លេះ,
តាមហ្នឹងទៅ​ មាន​ ក្រ​ គឺទាំងអស់គ្នា,
តិចទៀតស្លាប់ដោយសារគ្រោះអត់ឃ្លាន,
អោយតែអ្នកលក់លេរឺក្រុមអាឆ្កួតនឹងចេញរឿងផ្លែកៗ ខ្មែរយើងដឹងតែមានរឿងខាត់បង់ហើយ,
សេដ្ឋកិច្ចដួលហើយ,
ខ្ញុំដឹងថាពួកនេះបង្វែងដានទៅរឿងផ្សេង រឿងអត់ប្រយោជន៍នាំគ្នាតាមដាន,
បង្វែរដានបានតែអ្នកមិនដឹងទេសម្រាប់មនុស្សឆ្លាតៗគេស្គាល់ដានច្បាស់ណាស់,
គេបង្កើតរឿងព្រឹត្តិការណ៍មិនអោយយើងដឹងរឿងសង្គមជាតិនុះទេ,
កុំវក់ហ្នឹងអារឿងបទចម្រៀងនឹងពេកឥឡូវ eba គេទម្លាក់ចិត្តអស់ហើយកុំតាមដានពួកអាតារាអត់ប្រយោជន៍ហ្នឹងពេក,
ចុះប្រឡាយជីកដល់ណាហើយបង,
គោះស្គរគោះធុងមិចហើយ,
ធ្វើអោយខ្មែរកាន់តែយ៉ាប់,
រះ ហើយ លិច. លិចហើយ. រះ នៅ មាន ដង្ហើម នៅ តែ ទៅ,
ខ្វល់អីទៀត​ បេីគេថាយេីងក្លាយជាប្រទេសអ្នកមាននៅឆ្នាំ2050ហេីយ,
ចុះប្រលាយជីកដល់ណាហេីយ,
សង្គមបច្ចុប្បន្ននេះគឺចិង ដូច Dymey Cambo ច្រៀងចិង,
បានអាផលិតកម្មនឹងមួយទុកបង្វែងរឿងជាតិ។,
បង្វែសដ្ឋាការរហូតងាប់តែអ្នកអត់ចេះគិតឆ្លោះគ្នាតែរឿងចំរៀងនឹងទៅមិនបាច់គិតរឿជាតិទេ,
រាស្រ្តទឹកភ្នែក ក្រុមគ្រួសារអញរស់សុីឆ្ងាញ់ដដែល,
ឡាប៊ូប៊ូ ល្បីជាងកោះ,
មនុស្ស ល្ងង់ ធ្វើបានតែរឿង ធម្មតា,
ឆ្លាតរហូត,
ផលិតកម្មថោ….ទ.. បង្វែងដានរហូត EBA ដល់ណាដល់ណីហើយ ហុឹម…,
អំបិលអំបិល....,
ថាមែន មែន,
បេីមានឈាមខ្មែរពិត១០០%គេមិនបង្វែរដានយេីងទេ,
ហុឹម,
រលាយអស់ហើយ,
EBAនិងអីគេ,
ប៉ុននឹងពិបាកចង់ងាប់ហើយ  ហេតុអីគ្រាន់តែធ្វើអ្វិដែរគេចង់បានតិចសោះធ្វើមិនបាន,
វិដេអូចេញបកស្រាយ https://vt.tiktok.com/ZSjGyq6Wq/,
អត់ដល់មួយខែទៀតទេ យើងក្លាយជាអ្នកមានទាំងអស់គ្នា,
ខ្លាចដៃស្រុកខ្មែរខ្លាំងខាងនឹងហ្មង,
មិនខ្វល់រឿងEBAអីទេមកខ្វល់រឿងLabubuឯណេះវិញឱស្រុកខ្ញុំអើយអារឿងអត់ប្រយោជន៍នឹងក៏ខំម្ល៉េះ,
តាមពិតអញ្ចឹងសោះ,
គេប្រជុំសម្រេចដក២០%នឹងទៀតបង,
មួយប្រទេសគេអត់ខ្វល់ទេគេខ្វល់តែអំណាច,
៨០%,
អោយស្រឡះទៅ,
ដឹកនាំបែបអន់,
ត្រូវទៀត,
មកពីប្រទេសយើងក្លាយជាប្រទេសអ្នកមានហើយបានគេដកចេញ,
I don't know about it,
កុំទៅឆ្ងល់វាជារឿងធម្មតាទៅហើយក្នុងការយកតួដែរគេត្រៀមរឺចិញ្ចឹមទុកមកសម្តែងបង្វែងសាច់រឿងមិនមែនសុខៗនាំគ្នាឆ្កួតទាំងព្រមនោះទេ,
អោយឡាបួបួបោកទាល់បាន,
កោះគុតមេចហើយ,
Tam ot ton men ter,
Labubu ជួយបាន,
ត្រៀមគេរឹតកទៅពួកយេីង,
លើកមុនម្ដងហើយលើកនេះទៀត,
ដឹងហើយប៉ុន្តែមិនដឹងធ្វើម៉េច,
Mmo production,
Why we need EBA,
គិតឬសគល់ឱ្យដល់ដោយខ្លួនឯងចុះ,
Tra Both Vuth tos read comments,
ហាវ u know EBA?,
ដូចការសង្ស័យរបស់ខ្ញុំដែលគេបង្វែរឋានការទេ,
cambodia should not exist in this planet like a nightmare to see this bloody country,
80%,
Chhaya Sanh,
Sok ChanThydakuch,
ដឹងយូរដែលហើយតែខ្ចិលមាត់​ ឥលូវជ្រុលជានិយាយហើយ  និយាយ​អោយកូនខ្មែរបានដឹងកុំឆ្អួតជាមួយក្រុមពួកអាថោកទាប​ផលិតកម្មបោករាស្ត្ររំលាយជាតិអស់នេះ​,
Koh kood,
Only Bodia,
How much is the package including the accessory,
ដឹកនាំប្រទេសអត់កើតប្រជាជនរិះគន់ក៏អត់បានទៀត កំហុសឃើញតែនិងភ្នែកតែអស់លោកមិនព្រមធ្វើការ ដកហូតម៉ូតូហើយចាប់វាដាក់គុក៣.៤ខែទៅដើម្បីអោយវាដឹងថាច្បាប់ស្រុកខ្មែរតឹងរឹងអត់មែនធូររលុងទេ ខ្លាចតែអស់លោកមេៗមិនមែនជាខ្មែរទើបមានការធូរលុងចំពោះជនជាតិវៀតណាមគ្នាលោកឯងបែបនេះ,
ព្រាយតាមស្តុបមិនហ៊ានក្អកទេ ខ្លាចគេដកក្បាលក្រវាត់ចោល,
ចាប់បានតែម៉ូតូខ្មែរទេខ្វែងដៃខ្វែងជើង ម៉ូតូយួនមើលមិនឃើញទេ។,
សំណាងហើយដែលយួនមិនបុកប៉ូលីសនោះ,
ប្រហែលមាននាក់ក្បតជាតិហើយ,
ច្បាស់​នៅប៉ុណ្ណឹង? អាយ៉ងយួនរឺមិនអាយ៉ង?,
២០៥០ ប្រទេសកម្ពុជានឹងក្លាយជាប្រទេសមួយដែលមានជាងគេរ÷,
ផលិតកម្មថោកទាបផលិតកម្មបង្វែងដាន,
ល្អណាស់បើមានmemeបែបហ្នឹងច្រើន ប្រហែលអាចទាញគំនិតយុវជនបានមកវិញខ្លះៗដែរ។,
បងរឿងជាច្រើនដែរបងប្អូនមិនដឹង ហើយមកតាមដានព្រឹត្តការណ៍ដែលគេបានរៀបចំ,
ខ្ញុំគិតថាចឹងវាបែបនឹងពិតមែន គួរយល់ហើយថាមិចបានគេជេអត់ចេះឈឺ វាជាការងាររបស់ពួកគេ,0
